id,ident,type,name,latitude_deg,longitude_deg,scheduled_service
17479,GA06,small_airport,Monticello Sky Ranch Airport,33.33250046,-83.72689819,no
17480,GA07,small_airport,Crawford Hendrix Farm Airport,32.23720169,-81.64499664,no
17481,GA08,small_airport,Jumpin J Airport,32.69179916,-84.49710083,no
17482,GA09,small_airport,Fly-N-S Ranch Airport,34.4516983,-83.78859711,no
17483,GA10,small_airport,Ridgeview Farm Airport,33.08349991,-84.35829926,no
17487,GA14,small_airport,Pinebloom Plantation Airport,31.40299988,-84.3227005,no
17489,GA16,small_airport,Taylor Field,33.72430038,-83.56680298,no
17490,GA17,small_airport,Flint River Nursery Airport,32.16880035,-83.97350311,no
17491,GA18,small_airport,Big Creek Flying Ranch Airport,34.832901,-83.4095993,no
17492,GA19,small_airport,Hearn Airport,32.15710068,-81.88870239,no
4684,GA1A,small_airport,Kayes Airport,14.43130016,-11.43970013,no
17493,GA2,small_airport,Alexander Memorial Airport,33.183534,-84.377997,no
17494,GA20,small_airport,Stafford Airport,30.81110001,-81.46279907,no
17495,GA21,small_airport,Patterson Island Airport,31.4612999,-81.33869934,no
17496,GA22,small_airport,Jordans Airport,31.43849945,-84.70829773,no
17497,GA23,small_airport,Wyatt Airport,34.57830048,-85.3839035,no
17499,GA25,small_airport,Fargo Airport,30.69129944,-82.56759644,no
17503,GA29,small_airport,B & L Strip,33.15620041,-84.43099976,no
17504,GA30,small_airport,Eliott Barrow Airport,33.20009995,-82.26650238,no
17505,GA31,small_airport,Two Rocks Airport,33.47359848,-84.67359924,no
17508,GA34,small_airport,Tootle Airport,32.03210068,-82.04149628,no
17509,GA35,small_airport,Cypress Lakes Airport,32.15750122,-81.396698,no
17510,GA36,small_airport,Foothills-Holcomb Airport,34.39170074,-84.24169922,no
17513,GA39,small_airport,Hodges Airpark,31.9843998,-81.24620056,no
17515,GA41,small_airport,Daniels Airport,32.61410141,-82.29709625,no
17516,GA42,small_airport,Crowe Airport,31.61680031,-83.8832016,no
17517,GA43,small_airport,Briggs Field,32.32139969,-81.42669678,no
17518,GA44,small_airport,Richards Airport,33.07929993,-85.03160095,no
17519,GA45,small_airport,Townsend Air Strip,31.54330063,-81.53479767,no
17521,GA47,small_airport,Bivins Airport,31.18519974,-82.27349854,no
45372,GA48,small_airport,Mclendon Airport,31.586111,-84.790556,no
17522,GA49,small_airport,Thistle Field,32.92789841,-84.14129639,no
17523,GA50,small_airport,Dream Team Airport,33.59749985,-83.51779938,no
17526,GA53,small_airport,Rollins Airport,33.815105,-84.371871,no
17532,GA59,small_airport,Antique Acres Airport,33.10010147,-84.0585022,no
17534,GA61,small_airport,Kenley Field,33.26900101,-84.49710083,no
17535,GA62,small_airport,Cedar Ridge Airport,33.25510025,-84.40019989,no
17536,GA63,small_airport,Byromville Aerodrome,32.1792984,-83.89990234,no
17540,GA67,small_airport,King Sky Ranch Airport,34.76819992,-83.59290314,no
17541,GA68,small_airport,Flying 'H' Ranch Airport,33.1147995,-84.44909668,no
17545,GA72,small_airport,Pratermill Flight Park Airport,34.88169861,-84.88970184,no
17546,GA73,small_airport,Shade Tree Airport,33.16180038,-84.45330048,no
17547,GA74,small_airport,Takle Field,33.04180145,-84.41239929,no
17548,GA75,small_airport,Meadowlark Airport,33.08729935,-84.40519714,no
17549,GA76,small_airport,Broken Ranch Airport,33.1548996,-83.89880371,no
17550,GA77,small_airport,Wallace Field,34.13579941,-85.11219788,no
17552,GA79,small_airport,Dresden Airport,33.34479904,-84.91130066,no
17553,GA80,small_airport,Whispering Pines Airport,33.78229904,-83.98880005,no
17554,GA81,small_airport,Cameron Field,32.54779816,-83.82689667,no
17555,GA82,small_airport,Morgan Farm Field,33.59590149,-83.80410004,no
17556,GA83,small_airport,Windy Hill Airport,33.54679871,-83.80549622,no
17559,GA86,small_airport,Little Tobesofkee Creek Ranch Airport,32.98389816,-84.09559631,no
17560,GA87,small_airport,High Valley Airpark,34.69810104,-84.01270294,no
17561,GA88,small_airport,Wade Plantation Airport,32.97710037,-81.53620148,no
17562,GA89,small_airport,Diamond S Airport,33.47579956,-84.27690125,no
17563,GA90,small_airport,Walker Field,33.45209885,-84.40940094,no
17564,GA91,small_airport,Adams Airport,33.39709854,-84.46019745,no
17565,GA92,small_airport,Beck Field,33.51940155,-84.51439667,no
17566,GA93,small_airport,Bishops Airport,33.44530106,-84.40670013,no
17567,GA94,small_airport,Mc Lendon Airport,33.49150085,-84.48940277,no
17568,GA95,small_airport,Coleman Field,33.52619934,-84.50219727,no
17571,GA98,small_airport,Grayhill Airport,32.94890213,-85.05052948,no
17572,GA99,small_airport,Miami Valley Farm Airport,32.54880142,-83.80180359,no
31499,GAAO,small_airport,Ansongo Airport,15.69999981,0.5,no
17573,GAB,small_airport,Gabbs Airport,38.92409897,-117.9589996,no
31500,GABD,small_airport,Bandiagara Airport,14.33300018,-3.599999905,no
31501,GABF,small_airport,Bafoulabe Airport,13.80000019,-10.85000038,no
31502,GABG,small_airport,Bougouni Airport,11.44999981,-7.517000198,no
31503,GABR,small_airport,Bourem Airport,17.03300095,-0.400000006,no
31504,GADA,small_airport,Dioila Airport,12.5,-6.800000191,no
31505,GADZ,small_airport,Douentza Airport,15,-2.917000055,no
31506,GAFD,small_airport,Faladie Airport,13.14999962,-8.333000183,no
31555,GAGM,small_airport,Goundam Airport,16.3614006,-3.599720001,no
31765,GAKA,small_airport,Kenieba Airport,12.83300018,-11.25,no
31507,GAKL,small_airport,Kidal Airport,18.43300056,1.417000055,no
31508,GAKM,small_airport,Ke-Macina Airport,13.96700001,-5.382999897,no
31509,GAKN,small_airport,Kolokani Airport,13.53299999,-8.050000191,no
31783,GAKO,small_airport,Koutiala Airport,12.38300037,-5.467000008,no
31510,GAKT,small_airport,Kita Airport,13.06700039,-9.482999802,no
31511,GAMA,small_airport,Markala Airport,13.69999981,-6.066999912,no
31512,GAMK,small_airport,Menaka Airport,15.85000038,2.433000088,no
31513,GANF,small_airport,Niafunke Airport,15.93299961,-4.017000198,no
32046,GANK,small_airport,Nara Airport,15.21700001,-7.267000198,no
32031,GANR,small_airport,Nioro du Sahel Airport,15.23810005,-9.576109886,no
31778,GASK,small_airport,Sikasso Airport,11.33300018,-5.699999809,no
3070,GASO,small_airport,Dignangan Airport,11.59799957,-5.799709797,no
3072,GATS,small_airport,Tessalit Airport,20.24300003,0.977307975,no
31034,GAYE,small_airport,Y_liman_ Airport,15.13300037,-10.56700039,no
307735,GAZ,small_airport,Guasopa Airport,-9.225918,152.944352,no
35132,GB-0002,small_airport,Fishburn Airfield,54.6867981,-1.458310008,no
42268,GB-0005,small_airport,Kirkbride Airfield,54.882,-3.2006,no
44081,GB-0006,small_airport,Draycott Farm,51.49340057,-1.743819952,no
45167,GB-0007,small_airport,Enstone Aerodrome,51.92816667,-1.4285,no
46501,GB-0008,small_airport,Causeway Airfield,55.05811,-6.5834,no
299582,GB-0009,small_airport,Aboyne Airfield,57.075556,-2.839444,no
298592,GB-0010,small_airport,Spanhoe,52.55822072,-0.620191097,yes
299583,GB-0011,small_airport,Aston Down Airfield,51.70805556,-2.130555556,no
299584,GB-0012,small_airport,Benone Strand/Londerry Airfield,55.16666667,-6.859166667,no
299585,GB-0013,small_airport,Bidford Airfield,52.13777778,-1.850277778,no
299586,GB-0014,small_airport,Blease Hall,54.29361111,-2.693611111,no
299587,GB-0015,small_airport,Brent Tor Airfield,50.5925,-4.145278,no
299588,GB-0016,small_airport,Bryngwyn Bach Airfield,53.27,-3.356111111,no
299589,GB-0017,small_airport,Burn Airfield,53.74583333,-1.084444444,no
299590,GB-0018,small_airport,Camphill Airfield,53.305,-1.731388889,no
299591,GB-0019,small_airport,Carlton Moor Airfield,54.41111111,-1.200555556,no
299897,GB-0022,small_airport,Bristol and Gloucestershire Gliding Club,51.713682,-2.283697,no
299900,GB-0023,small_airport,Shenstone Flying Strip,52.640056,-1.823226,no
307266,GB-0024,small_airport,Croft Farm Airfield,52.08566667,-2.135722222,no
307268,GB-0025,small_airport,Dorset Gliding Club (Eyres Field),50.708933,-2.219496,no
307269,GB-0026,small_airport,Newton Peveril Airfield,50.79500396,-2.096414566,no
307341,GB-0027,small_airport,Stancombe Farm Airstrip (Private),50.72453011,-2.634465694,no
316925,GB-0029,small_airport,Melbury Airstrip,50.8794545,-2.6180083,no
316993,GB-0030,small_airport,Langar Airfield,52.89593,-0.90101,no
307361,GB-0031,small_airport,Middle Pymore Farm Airstrip (Private),50.75128249,-2.759542465,no
307362,GB-0032,small_airport,Bath Wilts & North Dorset Gliding Club,51.12889923,-2.246017456,no
307373,GB-0033,small_airport,Heywood Farm Airstrip,51.00387179,-3.241567612,no
307375,GB-0034,small_airport,Measham Cottage Farm Airstrip,52.66985701,-1.520656943,no
307377,GB-0035,small_airport,Old Park Farm Airstrip,51.54726913,-3.717327118,no
322712,GB-0036,small_airport,Horse Leys Farm Airstrip,52.784969,-1.096687,no
307379,GB-0037,small_airport,Whit Ox Mead Airstrip,51.3198309,-2.400856018,no
307382,GB-0038,small_airport,Eshott Airfield,55.28048411,-1.714897156,no
307392,GB-0042,small_airport,Lower Upham Airfield,50.9725081,-1.248493195,no
307393,GB-0043,small_airport,[Duplicate] Lower Upham Airfield,50.972508,-1.248493,no
307395,GB-0044,small_airport,Lower Upham Farm Airfield,51.49669452,-1.712708473,no
307401,GB-0045,small_airport,Clench Common Airfield,51.38994075,-1.733522415,no
307406,GB-0046,small_airport,Keyston Airfield,52.36742431,-0.478334427,no
307624,GB-0047,small_airport,Cromer/Northrepps Aerodrome,52.893807,1.32106,no
307412,GB-0048,small_airport,Easter Airfield,57.75419,-3.942289,no
307417,GB-0049,small_airport,Bowerswaine Farm Airfield,50.88987791,-1.984319687,no
307420,GB-0050,small_airport,Wing Farm Airfield,51.16344058,-2.208595276,no
307423,GB-0051,small_airport,Colemore Farm Airfield,51.06092576,-1.010742188,no
307438,GB-0052,small_airport,Eggesford Airfield,50.86692912,-3.863668442,no
307441,GB-0053,small_airport,Lower Manor Farm Airstrip,50.62771383,-2.517671585,no
307464,GB-0054,small_airport,Yatesbury Airfield,51.43193911,-1.912736893,no
307468,GB-0055,small_airport,Milton Airfield,52.58406888,-0.327358246,no
307469,GB-0056,small_airport,Roche Barton Farm Airstrip,50.42265555,-4.816002846,no
307470,GB-0057,small_airport,Walton Wood Airfield,53.63079627,-1.261453629,no
307471,GB-0058,small_airport,Boston Aerodrome,52.9745655,-0.070767403,no
307473,GB-0059,small_airport,[Duplicate] Coal Ashton Airfield,53.304775,-1.429853,no
307485,GB-0060,small_airport,Porthtowan Airfield,50.28421161,-5.229878426,no
307487,GB-0061,small_airport,Manstage Airfield,50.72596996,-4.118714333,no
307508,GB-0062,small_airport,Branscombe Airfield,50.69795952,-3.15502882,no
307511,GB-0063,small_airport,Fairway Common Airfield,50.73710699,-3.179254532,no
307528,GB-0064,small_airport,Ashcroft Airfield,53.1644238,-2.572174072,no
307536,GB-0065,small_airport,Audley End Airfield,52.00913654,0.224275589,no
317040,GB-0066,small_airport,Eddsfield Airfield,54.111371,-0.4617264,no
307565,GB-0068,small_airport,Gigha Airfield,55.65517085,-5.755033493,no
307568,GB-0069,small_airport,Egerton Airfield,51.19136704,0.688490868,no
307573,GB-0071,small_airport,High Easter Airfield,51.80622662,0.340833664,no
307575,GB-0072,small_airport,Hibaldstow Airfield,53.49560299,-0.517730713,no
307576,GB-0073,small_airport,Hinton-in-the-Hedges Airfield,52.028717,-1.207157,no
307740,GB-0075,small_airport,Elvington Airfield,53.92314443,-0.991344452,no
317041,GB-0076,small_airport,Lane Farm Airstrip,52.115335,-3.197891,no
307751,GB-0077,small_airport,Finmere Aerodrome,51.98498586,-1.065158844,no
307764,GB-0078,small_airport,Great Massingham Airfield,52.78179286,0.679607391,no
317131,GB-0079,small_airport,Manor Farm Airstrip,51.3078209,-1.6735274,no
307908,GB-0084,small_airport,Redlands airfield,51.56083333,-1.704444444,no
307960,GB-0129,small_airport,RAF Boulmer,55.40830941,-1.597223282,no
307977,GB-0146,small_airport,Rougham Airfield / RAF Bury St Edmunds,52.245828,0.767756,no
308246,GB-0150,small_airport,Knockrome Airstrip,55.87248188,-5.921630859,no
310506,GB-0151,small_airport,Oxenhope Airfield,53.813771,-1.933444,no
314331,GB-0153,small_airport,Wigtown Airfield,54.8527,-4.442,no
314367,GB-0157,small_airport,Chiltern Park Aerodrome,51.550392,-1.101773,no
314759,GB-0166,small_airport,Glassonby Airfield,54.737994,-2.651861,no
314761,GB-0168,small_airport,Berrier Airstrip,54.656504,-2.93365,no
314762,GB-0169,small_airport,Bedlands Gate airstrip,54.570822,-2.671125,no
314764,GB-0171,small_airport,Plumpton airstrip,54.76044375,-2.793338967,no
314765,GB-0172,small_airport,Lingcroft Grass Airstrip,54.59176913,-3.433029651,no
315465,GB-0175,small_airport,Channel gliding club,51.179254,1.280945,no
315670,GB-0176,small_airport,Jackrells Farm,51.0323677,-0.3302872,no
315672,GB-0177,small_airport,Great Oakley,51.912244,1.18207,no
315686,GB-0179,small_airport,Wombleton,54.2369039,-0.97116,no
315788,GB-0180,small_airport,Strathaven Airfield,55.680333,-4.115,no
315912,GB-0181,small_airport,East Fortune Airfield,56.0008488,-2.7353237,no
315913,GB-0182,small_airport,East Kirkby,53.1382264,0.0025685,no
315929,GB-0183,small_airport,Willow Farm Airstrip,53.4218606,-0.91015,no
315930,GB-0184,small_airport,Weybourne Airstrip,52.9478238,1.1232003,no
315931,GB-0185,small_airport,Wadswick Farm Airstrip,51.4108921,-2.2200765,no
315998,GB-0186,small_airport,Bellarena,55.1397141,-6.9690032,no
315999,GB-0187,small_airport,Boones Farm Airstrip,51.9119794,0.5896978,no
316001,GB-0188,small_airport,Black Spring Farm Airstrip,52.780521,-0.5279459,no
316002,GB-0189,small_airport,Caunton Airstrip,53.1198774,-0.8914806,no
316004,GB-0190,small_airport,Cuckoo Tye Farm Airstrip,52.0682234,0.7362014,no
316006,GB-0191,small_airport,Cruglas Synod Inn Airstrip,52.1296089,-4.3664332,no
316007,GB-0192,small_airport,Ditton Priors Airstrip,52.50358,-2.562562,no
316009,GB-0193,small_airport,Bourne Park Airfield,51.2643784,-1.4656348,no
316013,GB-0194,small_airport,East Winch Airstrip,52.7237397,0.524189,no
316015,GB-0195,small_airport,Easton Maudit Airstrip,52.2136163,-0.7014104,no
316028,GB-0196,small_airport,Midland Glider Club,52.5182306,-2.8796001,no
316030,GB-0197,small_airport,Park Farm Airstrip,51.8822801,-0.6071886,no
316038,GB-0198,small_airport,Tibenham Priory Farm Airstrip,52.4492811,1.1298679,no
316039,GB-0199,small_airport,Sittles Farm Airstrip,52.7071274,-1.7500554,no
316041,GB-0200,small_airport,Hanley Farm Airstrip,52.2990979,-2.4698229,no
316100,GB-0201,small_airport,Glenswinton Farm Airstrip,55.04758333,-4.031766667,no
316248,GB-0202,small_airport,Insch,57.31133333,-2.646666667,no
316270,GB-0203,small_airport,Westonzoyland Microlight,51.1077398,-2.911336,no
316275,GB-0204,small_airport,Plaistows Airfield,51.7290068,-0.3801541,no
316328,GB-0205,small_airport,Nantclwyd Airstrip,53.0632694,-3.3232823,no
316382,GB-0206,small_airport,Wingland Airfield,52.8138048,0.1148968,no
316387,GB-0207,small_airport,Wallis International,52.5790112,-0.1137044,no
316396,GB-0208,small_airport,Thornborough Grounds Airstrip,52.005743,-0.935664,no
316404,GB-0209,small_airport,Watchford Farm Airstrip,50.9023839,-3.0981345,no
316405,GB-0210,small_airport,Twycross (Gopsall House) Airstrip,52.6431941,-1.4717717,no
316428,GB-0211,small_airport,Stow Longa,52.31454,-0.3611127,no
316431,GB-0212,small_airport,Whitehill Farm Airstrip,52.0970531,0.0164536,no
316433,GB-0213,small_airport,Pear Tree Farm Airstrip,51.9031372,-1.0760824,no
316434,GB-0214,small_airport,Jericho Farm Airstrip,53.0102971,-1.057039,no
316435,GB-0215,small_airport,Jubilee Farm Airstrip,52.6308036,0.0643512,no
316451,GB-0216,small_airport,Ashley's Field Airstrip,53.2190693,0.2705275,no
316452,GB-0217,small_airport,Clutton Hill Airstrip,51.3414043,-2.522437,no
316453,GB-0218,small_airport,Battleflat Farm Airstrip,52.6984428,-1.3523717,no
316468,GB-0219,small_airport,Rayne Hall Farm Airstrip,51.885975,0.5201017,no
316469,GB-0220,small_airport,Spence Airfield,51.8386485,-2.5914762,no
316470,GB-0221,small_airport,Sandhill Farm Airstrip,51.6051516,-1.6747292,no
316481,GB-0222,small_airport,Tower Farm Airstrip,52.2593728,-0.6556195,no
316482,GB-0223,small_airport,Pent Farm Airstrip,51.1096929,1.0543112,no
316484,GB-0224,small_airport,Holly Meadow Farm Airstrip,53.0049004,-1.6570161,no
316490,GB-0225,small_airport,Stoodleigh Barton Private Airstrip,50.9572712,-3.5301848,no
316491,GB-0226,small_airport,Talybont Airstrip,52.6124101,-4.0750378,no
316492,GB-0227,small_airport,Talybont Airstrip,53.5341289,-0.6848004,no
316493,GB-0228,small_airport,Redmoor Farm Airstrip,53.8404059,-0.9719151,no
316494,GB-0229,small_airport,Kirkbymoorside,54.2510003,-0.9412738,no
316497,GB-0230,small_airport,Oaklands Farm Airstrip,51.8471331,-1.4397248,no
316516,GB-0231,small_airport,Berrow Airstrip,52.0009216,-2.3568692,no
316517,GB-0232,small_airport,Stoney Lane Airstrip,52.3320008,-1.993326,no
316529,GB-0233,small_airport,Old Hay Airfield,51.1787584,0.4256228,no
316530,GB-0234,small_airport,Laddingford Aerodrome,51.1908,0.4128,no
316531,GB-0235,small_airport,High Cross Airstrip,51.8484111,-0.00746,no
316541,GB-0236,small_airport,Kingsmuir Airfield,56.2691557,-2.7508106,no
316542,GB-0237,small_airport,Little Chase Farm Airstrip,52.357319,-1.6209368,no
316632,GB-0238,small_airport,Wild Geese Skydive Centre,54.9870612,-6.6437758,no
316633,GB-0239,small_airport,Whiterashes Farm Airstrip,57.3191192,-2.2487645,no
316634,GB-0240,small_airport,Grove Farm Airstrip,53.3140457,-0.8662693,no
316635,GB-0241,small_airport,Taw Mill Airstrip,50.7764813,-3.9040791,no
316636,GB-0242,small_airport,Nuthampstead,51.9952935,0.0701442,no
316638,GB-0243,small_airport,Melrose Farm Airstrip,53.868434,-0.8379453,no
316746,GB-0245,small_airport,Peterlee Airfield,54.7668378,-1.3843768,no
316805,GB-0246,small_airport,Wharf Farm Airstrip,52.6273132,-1.4184066,no
316806,GB-0247,small_airport,Low Farm Airstrip,52.6720111,1.5158978,no
316818,GB-0248,small_airport,Rufforth East,53.95188,-1.17562,no
317045,GB-0249,small_airport,Monewden Airstrip,52.168089,1.260251,no
317134,GB-0250,small_airport,Shacklewell Airstrip,52.6524636,-0.5709898,no
317378,GB-0251,small_airport,Chirk,52.9474365,-3.0460473,no
317379,GB-0252,small_airport,Crowland Glider Field,52.7095466,-0.1396686,no
317443,GB-0253,small_airport,Manor Farm Airstrip,52.9126035,0.952548,no
317445,GB-0254,small_airport,Gutchpool Farm Airstrip,51.0572904,-2.2334969,no
317446,GB-0255,small_airport,Gorrel Farm Airstrip,50.9438009,-4.386336,no
317450,GB-0256,small_airport,Swanton Morley Airstrip,52.7348042,0.9620111,no
317451,GB-0257,small_airport,Stones Farm Airstrip,51.9891623,0.65789,no
317452,GB-0258,small_airport,Clipgate Farm Airstrip,51.1870367,1.153392,no
317533,GB-0259,small_airport,Charlton Park Airstrip,51.5996654,-2.078113,no
317536,GB-0260,small_airport,Felixkirk Airstrip,54.2518757,-1.2949511,no
317573,GB-0261,small_airport,Top Farm Airfield,52.1225417,-0.117631,no
317574,GB-0262,small_airport,Griffin's Farm Airstrip,53.0772962,-0.511852,no
317576,GB-0263,small_airport,Peplow Airstrip,52.8028279,-2.5019638,no
317591,GB-0264,small_airport,Long Stratton Airstrip,52.4881514,1.2165196,no
317592,GB-0265,small_airport,Lower Withial Fram Airstrip,51.1253177,-2.5965937,no
317631,GB-0266,small_airport,Upper Harford Airstrip,51.8888757,-1.8173158,no
317632,GB-0267,small_airport,Rosemarket Airstrip,51.74526,-4.9642344,no
317634,GB-0268,small_airport,Westover Farm Airstrip,50.8421544,-4.1670387,no
317665,GB-0269,small_airport,Ince Blundell Microlight,53.5355556,-3.0297222,no
317693,GB-0270,small_airport,Mitchell's Farm Airstrip,52.3373855,0.1828829,no
317694,GB-0271,small_airport,Kingfisher's Bridge Airstrip,52.3305139,0.2681335,no
317729,GB-0272,small_airport,Newnham Airstrip,52.0198602,-0.1677845,no
317731,GB-0273,small_airport,Mount Airey Airstrip,53.7723222,-0.5759365,no
317738,GB-0274,small_airport,Little Staughton Airfield,52.242757,-0.3633024,no
317739,GB-0275,small_airport,Lydeway field,51.3309604,-1.9289392,no
317740,GB-0276,small_airport,Sherlowe Airstrip,52.7357082,-2.6014437,no
317744,GB-0277,small_airport,Stow Airstrip,53.3215692,-0.6781382,no
323657,GB-0278,small_airport,Niden Manor Farm Airstrip,52.1258096,-1.1700706,no
317885,GB-0279,small_airport,Stoke Golding Airfield,52.5800833,-1.4313333,no
317925,GB-0280,small_airport,Deenethorpe,52.5062705,-0.589011,no
317926,GB-0281,small_airport,Lyveden Glider Field,52.4653179,-0.5748077,no
317927,GB-0282,small_airport,Newnham Grounds Airstrip,52.2376234,-1.1416561,no
317928,GB-0283,small_airport,Lark Engine Farmhouse Airstrip,52.4226804,0.3776757,no
317943,GB-0284,small_airport,Haxey Airstrip,53.4924766,-0.8143633,no
317944,GB-0285,small_airport,Hatton Airstrip,57.4067508,-1.9115685,no
317945,GB-0286,small_airport,Longside Airfield,57.51697,-1.86417,no
317974,GB-0287,small_airport,Charterhall Airfield,55.7075978,-2.3785037,no
317979,GB-0288,small_airport,Castle Kennedy Airfield,54.897551,-4.936961,no
317996,GB-0289,small_airport,Finningley Village Airstrip,53.5081624,-0.9409418,no
317997,GB-0290,small_airport,Garforth Airstrip,53.7937923,-1.3569498,no
317999,GB-0291,small_airport,Midlem Airstrip,55.540033,-2.74271,no
318001,GB-0292,small_airport,Milden Airstrip,52.0697469,0.8570614,no
318002,GB-0293,small_airport,Milson Airstrip,52.3615547,-2.5457821,no
318003,GB-0294,small_airport,Upwood Glider Field,52.43219,-0.147435,no
318005,GB-0295,small_airport,Ranston Airstrip,50.9151165,-2.1853714,no
318008,GB-0296,small_airport,East Lochlane Farm Airstrip,56.3678531,-3.8722739,no
318010,GB-0297,small_airport,Hallwell Airstrip,50.3651272,-3.7068994,no
318012,GB-0298,small_airport,Green Farm Airstrip,52.1600872,-1.5481724,no
318074,GB-0300,small_airport,Nayland Airstrip,51.974486,0.849895,no
318075,GB-0301,small_airport,Great Ashfield Airstrip,52.2572538,0.9372999,no
318076,GB-0302,small_airport,Claybrooke Farm Airstrip,52.509143,-1.279523,no
318142,GB-0303,small_airport,Croft Airstrip,53.1231227,0.2522559,no
318143,GB-0304,small_airport,Craysmarch Airstrip,51.3636492,-2.090858,no
318144,GB-0305,small_airport,Lyminge Airstrip,51.1461767,1.0460664,no
318145,GB-0306,small_airport,Lymm Dam Airstrip,53.3688383,-2.4764095,no
318165,GB-0308,small_airport,Streethay Farm Airstrip,52.691874,-1.785665,no
318166,GB-0309,small_airport,Haydock Park Airstrip,53.478357,-2.622433,no
318167,GB-0310,small_airport,Bryn Gates Airfield,53.513189,-2.625593,no
318683,GB-0311,small_airport,Rush Green Airstrip,51.9042754,-0.248437,no
318862,GB-0314,small_airport,Otherton Airfield,52.709484,-2.092081,no
318918,GB-0315,small_airport,RAF Kirknewton Air Base,55.8766667,-3.3994444,no
319032,GB-0316,small_airport,Napps Field Airstrip,51.65625,0.42067,no
319061,GB-0317,small_airport,Abergavenny Airport,51.795023,-2.994372,no
319062,GB-0318,small_airport,Allensmore Airfield,51.989967,-2.781699,no
319063,GB-0319,small_airport,Archerfield Airstrip,56.043574,-2.801755,no
319064,GB-0320,small_airport,Arclid Airfield,53.14197,-2.318138,no
319065,GB-0321,small_airport,Woodview Airfield,54.370158,-6.59167,no
319067,GB-0323,small_airport,Bakersfield Airstrip,52.48487,-0.618103,no
319068,GB-0324,small_airport,Baxterley Aerodrome,52.56877,-1.614299,no
319069,GB-0325,small_airport,Beeches Farm Airstrip,53.159269,-0.725236,no
319070,GB-0326,small_airport,Belle Vue Airfield,50.976851,-4.097184,no
319071,GB-0327,small_airport,Benington Airfield,51.883113,-0.123301,no
319072,GB-0328,small_airport,Binstead Airfield,50.722077,-1.204915,no
319073,GB-0329,small_airport,Blair Atholl Airfield,56.763509,-3.825599,no
319074,GB-0330,small_airport,Boughton North Airfield,52.590886,0.517013,no
319075,GB-0331,small_airport,Stoke Ferry Airfield,52.584145,0.515755,no
319076,GB-0332,small_airport,Bowerchalke Airfield,50.983648,-1.991682,no
319077,GB-0333,small_airport,Bowldown Farm Airstrip,51.628872,-2.237254,no
319078,GB-0334,small_airport,Breidden Airfield,52.702036,-3.092449,no
319079,GB-0335,small_airport,Bridlington Airfield,54.120749,-0.236527,no
319080,GB-0336,small_airport,Bucknall Airfield,53.19988,-0.253972,no
319081,GB-0337,small_airport,Calcot Airfield,51.794453,-1.835485,no
319099,GB-0339,small_airport,Chipping Airfield,53.885042,-2.620864,no
319134,GB-0340,small_airport,Skelling Fram Airstrip,54.697922,-2.584196,no
319137,GB-0341,small_airport,Garton Field Airstrip,53.7965455,-0.0911538,no
319221,GB-0353,small_airport,Houghton Airstrip,53.0064953,-0.6901654,no
319222,GB-0354,small_airport,Grangewood Airstrip,52.7325119,-1.582376,no
319346,GB-0355,small_airport,Dunnyvadden Airstrip,54.8487273,-6.2069651,no
319347,GB-0356,small_airport,Chilsfold Farm Airstrip,51.0600362,-0.5936162,no
319348,GB-0357,small_airport,Bute Airfield,55.7567765,-5.0479623,no
319351,GB-0358,small_airport,Springfield Farm Airstrip,52.1496201,-1.6172333,no
319353,GB-0359,small_airport,Knocking Airstrip,52.8045649,-2.9907931,no
319365,GB-0360,small_airport,Brook Farm Airstrip,52.9192308,-1.7375729,no
319418,GB-0361,small_airport,Cliffe Airstrip,53.7857965,-0.9998435,no
319419,GB-0362,small_airport,Castlerock Airstrip,55.1582291,-6.7915365,no
319446,GB-0363,small_airport,Exning Airstrip,52.2901671,0.3698329,no
319447,GB-0364,small_airport,Cottered Airstrip,51.9481015,-0.0981913,no
319943,GB-0365,small_airport,Holmbeck Farm Airfield,51.9103045,-0.7286654,no
320049,GB-0366,small_airport,Stoke Airfield,51.4456,0.633467,no
320071,GB-0367,small_airport,Chatteris Airfield,52.4873,0.0891111,no
320072,GB-0368,small_airport,Sandy Airfield,52.129787,-0.310853,no
320075,GB-0369,small_airport,Darley Moor Airfield,52.9693,-1.74868,no
320078,GB-0370,small_airport,Derryogue,54.0517,-6.029625,no
320079,GB-0371,small_airport,Decoy Farm Airstrip,52.8654,-0.306622,no
320089,GB-0372,small_airport,Shifnal Airfield,52.6668,-2.4,no
320144,GB-0373,small_airport,Forest Farm Airstrip,52.669214,-3.0299325,no
320145,GB-0374,small_airport,Viewfield Airstrip,57.6641249,-3.188644,no
320146,GB-0375,small_airport,Falgunzeon Glider Airfield,54.9445493,-3.7393838,no
320153,GB-0376,small_airport,Yorkshire Gliding Club,54.2306616,-1.2111429,no
320188,GB-0377,small_airport,Croughton Manor Farm Airstrip,51.9878923,-1.2071769,no
320198,GB-0378,small_airport,Barling Airfield,51.5684,0.794664,no
320200,GB-0379,small_airport,Latch Farm Airstrip,55.8742,-3.45464,no
320253,GB-0380,small_airport,Devon and Somerset Gliding Club,50.8515859,-3.2748162,no
320265,GB-0381,small_airport,Walkeridge Farm Airstrip,51.2922274,-1.2482383,no
320267,GB-0382,small_airport,Seighford Airfield,52.8275445,-2.2081646,no
320275,GB-0383,small_airport,North Wales Gliding Club,53.043229,-3.2219454,no
